Device Category,In-Market Segment,Affinity Category (reach),Day of Week,Source / Medium,Avg. % Conversion Probability,Avg. Session Duration,New Users,Sessions,Avg. Order Value,Avg. QTY
desktop,Travel/Hotels & Accommodations/Vacation Rentals,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.5,0:04:32,7,17,$0.00,0
desktop,Home & Garden/Home Furnishings,Travel/Business Travelers,1,mall.googleplex.com / referral,13.5,0:06:34,4,18,$423.18,16.6
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.5,0:08:14,5,11,$78.48,1.33
desktop,Business Services/Advertising & Marketing Services,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.5,0:04:50,14,52,$193.82,6.47
desktop,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Frequently Attends Live Events,1,mall.googleplex.com / referral,13.5,0:04:56,8,23,$99.11,3.11
desktop,Home & Garden/Home Furnishings,Media & Entertainment/Music Lovers,1,mall.googleplex.com / referral,13.5,0:04:08,7,20,$315.37,18
desktop,Employment/IT & Technical Jobs,Lifestyles & Hobbies/Shutterbugs,1,mall.googleplex.com / referral,13.5,0:04:54,3,18,$58.92,2.33
desktop,Home & Garden/Home Furnishings,Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,13.4,0:05:34,9,25,$315.37,18
desktop,Employment/Sales & Marketing Jobs,Lifestyles & Hobbies/Shutterbugs,1,mall.googleplex.com / referral,13.4,0:04:34,2,11,$81.58,1
desktop,Consumer Electronics/Mobile Phones,Technology/Technophiles,1,mall.googleplex.com / referral,13.4,0:04:58,10,33,$23.99,1
desktop,Business Services/Advertising & Marketing Services,Lifestyles & Hobbies/Nightlife Enthusiasts,0,mall.googleplex.com / referral,13.4,0:03:54,4,11,$62.29,5.5
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Music Lovers/Rock Music Fans,1,mall.googleplex.com / referral,13.4,0:06:03,8,13,$76.72,5.67
desktop,Telecom/Mobile Phone Service Providers,Lifestyles & Hobbies/Shutterbugs,1,mall.googleplex.com / referral,13.4,0:05:46,4,14,$81.58,1
desktop,Financial Services/Investment Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,mall.googleplex.com / referral,13.4,0:02:02,6,17,$45.57,1.2
desktop,Home & Garden/Home Decor,News & Politics/Avid News Readers,1,mall.googleplex.com / referral,13.4,0:04:04,6,19,$71.85,15
desktop,Travel/Air Travel,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,mall.googleplex.com / referral,13.4,0:07:59,6,20,$90.03,4.2
desktop,Computers & Peripherals/Computer Accessories & Components,Travel/Travel Buffs,1,mall.googleplex.com / referral,13.4,0:02:52,8,13,$19.19,1
desktop,Business Services/Advertising & Marketing Services,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,13.4,0:04:35,15,59,$193.82,6.47
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Music Lovers,1,mall.googleplex.com / referral,13.4,0:03:51,12,49,$268.94,8.15
desktop,Travel/Vacation Packages,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.4,0:07:25,4,13,$71.82,5.29
desktop,Business Services/Advertising & Marketing Services,Lifestyles & Hobbies/Art & Theater Aficionados,0,mall.googleplex.com / referral,13.4,0:05:35,3,15,$74.28,3.12
desktop,Travel/Car Rental,Lifestyles & Hobbies/Shutterbugs,1,mall.googleplex.com / referral,13.4,0:07:35,4,12,$50.38,1
desktop,Financial Services/Investment Services,Vehicles & Transportation/Auto Enthusiasts,1,sites.google.com / referral,13.3,0:01:59,6,11,$0.00,0
desktop,Real Estate/Residential Properties,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,13.3,0:04:30,12,22,$0.00,0
desktop,Software/Business & Productivity Software,Lifestyles & Hobbies/Business Professionals,0,mall.googleplex.com / referral,13.3,0:07:56,4,11,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Shoppers/Value Shoppers,1,(direct) / (none),13.3,0:01:27,12,18,$0.00,0
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Business Professionals,0,sites.google.com / referral,13.3,0:06:17,7,16,$0.00,0
desktop,Travel/Hotels & Accommodations,Technology/Technophiles,0,sites.google.com / referral,13.3,0:06:17,7,16,$0.00,0
desktop,Travel/Air Travel,News & Politics/Avid News Readers/Avid Business News Readers,1,mall.googleplex.com / referral,13.3,0:04:20,7,17,$65.75,3.8
desktop,Business Services/Advertising & Marketing Services,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,mall.googleplex.com / referral,13.3,0:03:59,5,19,$325.33,6.75
desktop,Real Estate/Residential Properties,Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,13.3,0:04:52,10,19,$0.00,0
desktop,Software/Business & Productivity Software,Vehicles & Transportation/Auto Enthusiasts,1,mall.googleplex.com / referral,13.3,0:05:12,6,19,$39.18,3
desktop,Home & Garden/Home Decor,Technology/Technophiles,1,mall.googleplex.com / referral,13.3,0:03:56,9,24,$69.57,1
desktop,Computers & Peripherals/Computer Accessories & Components,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.3,0:02:06,5,12,$19.19,1
desktop,Telecom/Mobile Phone Service Providers,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,13.3,0:06:58,7,18,$81.58,1
desktop,Telecom/Mobile Phone Service Providers,Technology/Technophiles,1,mall.googleplex.com / referral,13.3,0:06:58,7,18,$81.58,1
desktop,Travel/Vacation Packages,Food & Dining/Foodies,1,mall.googleplex.com / referral,13.3,0:06:31,4,13,$124.44,6
desktop,Travel/Trips by Destination/Trips to North America/Trips to the US,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.3,0:02:43,7,14,$69.57,1
desktop,Real Estate/Residential Properties,Food & Dining/Foodies,1,mall.googleplex.com / referral,13.3,0:04:42,9,17,$0.00,0
desktop,Employment/Sales & Marketing Jobs,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.3,0:06:53,6,18,$132.73,1.56
desktop,Employment/Sales & Marketing Jobs,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.3,0:06:53,6,18,$132.73,1.56
desktop,Employment/Sales & Marketing Jobs,Technology/Technophiles,1,mall.googleplex.com / referral,13.3,0:06:53,6,18,$132.73,1.56
desktop,Employment/Sales & Marketing Jobs,Travel/Business Travelers,1,mall.googleplex.com / referral,13.3,0:06:53,6,18,$132.73,1.56
desktop,Employment/Sales & Marketing Jobs,Travel/Travel Buffs,1,mall.googleplex.com / referral,13.3,0:06:53,6,18,$132.73,1.56
desktop,Home & Garden/Home Decor,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.3,0:03:43,8,22,$70.71,4.5
desktop,Home & Garden/Home Decor,Shoppers/Shopaholics,1,mall.googleplex.com / referral,13.2,0:03:52,9,22,$70.71,4.5
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.2,0:04:52,3,12,$83.16,1
desktop,Home & Garden/Home Furnishings,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.2,0:05:16,5,20,$85.80,20
desktop,Home & Garden/Home Furnishings,Beauty & Wellness/Beauty Mavens,1,mall.googleplex.com / referral,13.2,0:05:14,4,12,$315.37,18
desktop,Consumer Electronics/Audio/Speakers,Media & Entertainment/Movie Lovers,1,(direct) / (none),13.2,0:03:52,8,14,$41.95,1
desktop,Home & Garden/Home Decor,Lifestyles & Hobbies/Art & Theater Aficionados,1,mall.googleplex.com / referral,13.2,0:02:50,10,25,$71.85,15
desktop,Business Services/Advertising & Marketing Services,Banking & Finance/Avid Investors,1,mall.googleplex.com / referral,13.2,0:05:09,13,48,$212.63,5.31
desktop,Travel/Hotels & Accommodations,Travel/Travel Buffs/Beachbound Travelers,1,mall.googleplex.com / referral,13.2,0:03:38,8,18,$41.59,1
desktop,Financial Services/Investment Services,News & Politics/Avid News Readers/Avid Business News Readers,0,mall.googleplex.com / referral,13.2,0:02:05,5,12,$20.78,2
desktop,Business Services/Advertising & Marketing Services,News & Politics/Avid News Readers/Avid Political News Readers,1,mall.googleplex.com / referral,13.2,0:03:10,10,37,$396.06,13.8
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Outdoor Enthusiasts,0,mall.googleplex.com / referral,13.2,0:08:32,6,17,$20.78,2
desktop,Consumer Electronics/Mobile Phones,Lifestyles & Hobbies/Art & Theater Aficionados,1,mall.googleplex.com / referral,13.2,0:04:37,2,15,$0.00,0
desktop,Travel/Hotels & Accommodations,Beauty & Wellness/Beauty Mavens,1,mall.googleplex.com / referral,13.2,0:04:36,9,20,$98.14,7.29
desktop,Consumer Electronics/Mobile Phones,Media & Entertainment/Gamers,1,mall.googleplex.com / referral,13.2,0:03:02,7,23,$23.99,1
desktop,Travel/Car Rental,Travel/Business Travelers,1,mall.googleplex.com / referral,13.2,0:08:44,4,12,$57.54,4.5
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Media & Entertainment/Music Lovers,1,mall.googleplex.com / referral,13.1,0:02:13,5,19,$141.82,4.62
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Green Living Enthusiasts,1,mall.googleplex.com / referral,13.1,0:04:45,18,46,$153.78,8.73
desktop,Business Services/Advertising & Marketing Services,Travel/Travel Buffs,1,mall.googleplex.com / referral,13.1,0:05:05,13,48,$218.67,7.64
desktop,Business Services/Advertising & Marketing Services,Technology/Technophiles,0,mall.googleplex.com / referral,13.1,0:05:18,6,18,$56.44,3
desktop,Consumer Electronics/Mobile Phones,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,13.1,0:04:53,10,34,$23.99,1
desktop,Consumer Electronics/Mobile Phones,Technology/Mobile Enthusiasts,1,mall.googleplex.com / referral,13.1,0:04:24,10,36,$23.99,1
desktop,Travel/Car Rental,Food & Dining/Coffee Shop Regulars,1,mall.googleplex.com / referral,13.1,0:07:37,5,14,$57.54,4.5
desktop,Travel/Car Rental,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.1,0:07:37,5,14,$57.54,4.5
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Frequently Attends Live Events,1,mall.googleplex.com / referral,13.1,0:04:31,16,44,$72.46,5.4
desktop,Home & Garden/Home Decor,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.1,0:04:09,10,25,$70.71,4.5
desktop,Business Services/Advertising & Marketing Services,Shoppers/Luxury Shoppers,0,mall.googleplex.com / referral,13.1,0:05:02,5,15,$62.29,5.5
desktop,Travel/Trips by Destination/Trips to North America/Trips to the US,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13.1,0:02:40,8,16,$69.57,1
desktop,Consumer Electronics/Mobile Phones,Vehicles & Transportation/Auto Enthusiasts,1,mall.googleplex.com / referral,13.1,0:04:03,7,27,$27.74,1
desktop,Consumer Electronics/Mobile Phones,Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,13.1,0:05:24,7,27,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Technology/Mobile Enthusiasts,1,mall.googleplex.com / referral,13.1,0:04:59,7,29,$100.41,4.22
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,mall.googleplex.com / referral,13.1,0:04:51,10,33,$141.82,4.62
desktop,Consumer Electronics/Mobile Phones,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13,0:04:43,7,26,$0.00,0
desktop,Home & Garden/Home Decor,Food & Dining/Coffee Shop Regulars,1,mall.googleplex.com / referral,13,0:03:48,10,25,$71.85,15
desktop,Home & Garden/Home Furnishings,Shoppers/Luxury Shoppers,1,(direct) / (none),13,0:03:55,9,20,$0.00,0
desktop,Home & Garden/Home Furnishings,Lifestyles & Hobbies/Green Living Enthusiasts,1,mall.googleplex.com / referral,13,0:02:59,6,17,$315.37,18
desktop,Employment/IT & Technical Jobs,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,mall.googleplex.com / referral,13,0:04:34,5,16,$79.58,2.6
desktop,Business Services/Advertising & Marketing Services,Home & Garden/Home Decor Enthusiasts,1,mall.googleplex.com / referral,13,0:04:41,3,29,$297.29,15.67
desktop,Employment/IT & Technical Jobs,Food & Dining/Foodies,1,mall.googleplex.com / referral,13,0:04:38,3,17,$60.40,4.45
desktop,Home & Garden/Home Furnishings,Banking & Finance/Avid Investors,1,mall.googleplex.com / referral,13,0:05:41,7,22,$423.18,16.6
desktop,Home & Garden/Home Furnishings,Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),13,0:01:48,8,17,$0.00,0
desktop,Travel/Air Travel,Lifestyles & Hobbies/Fashionistas,1,mall.googleplex.com / referral,13,0:06:12,9,24,$72.73,3.67
desktop,Employment/IT & Technical Jobs,Beauty & Wellness/Frequently Visits Salons,1,mall.googleplex.com / referral,13,0:04:14,6,20,$94.54,4.45
desktop,Home & Garden/Home & Garden Services,Lifestyles & Hobbies/Business Professionals,1,mall.googleplex.com / referral,13,0:06:45,6,13,$73.80,1.5
desktop,Telecom/Mobile Phone Service Providers,Banking & Finance/Avid Investors,1,mall.googleplex.com / referral,13,0:06:58,7,18,$81.58,1
desktop,Home & Garden/Home Furnishings,Lifestyles & Hobbies/Business Professionals,1,(direct) / (none),12.9,0:03:50,9,17,$0.00,0
desktop,Employment/Sales & Marketing Jobs,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,mall.googleplex.com / referral,12.9,0:07:44,5,16,$132.73,1.56
desktop,Apparel & Accessories/Women's Apparel,Media & Entertainment/Music Lovers,1,mall.googleplex.com / referral,12.9,0:04:44,9,24,$99.11,3.11
desktop,Business Services/Advertising & Marketing Services,Travel/Business Travelers,1,mall.googleplex.com / referral,12.9,0:05:04,14,48,$248.40,6.31
desktop,Travel/Air Travel,Technology/Mobile Enthusiasts,1,mall.googleplex.com / referral,12.9,0:05:36,6,19,$51.98,1
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Shutterbugs,1,mall.googleplex.com / referral,12.9,0:04:47,20,53,$55.58,1
desktop,Travel/Air Travel,Lifestyles & Hobbies/Outdoor Enthusiasts,1,mall.googleplex.com / referral,12.9,0:08:46,6,21,$70.34,5.67
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,12.9,0:05:01,3,13,$67.57,1
desktop,Travel/Hotels & Accommodations,Home & Garden/Home Decor Enthusiasts,1,mall.googleplex.com / referral,12.8,0:05:40,14,35,$92.62,5.89
desktop,Real Estate/Residential Properties,Travel/Travel Buffs,1,mall.googleplex.com / referral,12.8,0:04:44,10,18,$0.00,0
desktop,Home & Garden/Home Furnishings,Food & Dining/Coffee Shop Regulars,1,mall.googleplex.com / referral,12.8,0:05:02,7,21,$315.37,18
desktop,Real Estate/Residential Properties,Banking & Finance/Avid Investors,1,mall.googleplex.com / referral,12.8,0:05:11,10,18,$0.00,0
desktop,Financial Services/Investment Services,Technology/Technophiles,0,mall.googleplex.com / referral,12.8,0:01:56,7,18,$45.57,1.2
desktop,Consumer Electronics/Mobile Phones,Media & Entertainment/Movie Lovers,1,sites.google.com / referral,12.8,0:02:06,8,17,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Media & Entertainment/Music Lovers,1,sites.google.com / referral,12.8,0:02:23,6,14,$0.00,0
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Gamers,1,mall.googleplex.com / referral,12.8,0:01:50,7,13,$60.78,1
desktop,Financial Services/Investment Services,Shoppers/Luxury Shoppers,0,mall.googleplex.com / referral,12.8,0:01:54,7,17,$45.57,1.2
desktop,Real Estate/Residential Properties,Lifestyles & Hobbies/Art & Theater Aficionados,1,mall.googleplex.com / referral,12.8,0:03:16,10,18,$0.00,0
desktop,Travel/Air Travel,Food & Dining/Foodies,1,mall.googleplex.com / referral,12.8,0:05:45,9,28,$72.46,5.4
desktop,Real Estate/Residential Properties,Food & Dining/Coffee Shop Regulars,1,mall.googleplex.com / referral,12.8,0:04:35,10,18,$0.00,0
desktop,Home & Garden/Home Decor,Food & Dining/Foodies,1,mall.googleplex.com / referral,12.8,0:03:54,9,24,$71.85,15
desktop,Software/Business & Productivity Software,Shoppers/Value Shoppers,0,mall.googleplex.com / referral,12.8,0:07:41,6,15,$44.75,1
desktop,Home & Garden/Home Decor,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,mall.googleplex.com / referral,12.8,0:04:00,7,15,$0.00,0
desktop,Travel/Car Rental,News & Politics/Avid News Readers,1,mall.googleplex.com / referral,12.7,0:06:50,5,12,$74.26,5.4
desktop,Consumer Electronics/Mobile Phones,News & Politics/Avid News Readers,1,mall.googleplex.com / referral,12.7,0:03:57,6,18,$23.99,1
desktop,Travel/Car Rental,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,12.7,0:06:48,6,18,$74.26,5.4
desktop,Real Estate/Residential Properties/Residential Properties (For Sale),Beauty & Wellness/Frequently Visits Salons,1,mall.googleplex.com / referral,12.7,0:07:46,6,12,$78.48,1.33
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Beauty & Wellness/Frequently Visits Salons,1,mall.googleplex.com / referral,12.7,0:07:46,6,12,$78.48,1.33
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,12.7,0:07:38,6,12,$78.48,1.33
desktop,Travel/Car Rental,Technology/Technophiles,1,mall.googleplex.com / referral,12.7,0:07:10,5,13,$50.38,1
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Movie Lovers,1,mall.googleplex.com / referral,12.7,0:03:45,13,52,$229.06,6.81
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,1,mall.googleplex.com / referral,12.7,0:03:12,3,16,$396.06,13.8
desktop,Travel/Hotels & Accommodations,Travel/Travel Buffs,1,mall.googleplex.com / referral,12.7,0:05:26,26,64,$126.96,6
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Music Lovers,1,mall.googleplex.com / referral,12.7,0:05:10,21,56,$53.24,3
desktop,Travel/Vacation Packages,Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,12.7,0:06:57,5,14,$71.82,5.29
desktop,Travel/Vacation Packages,Travel/Travel Buffs,1,mall.googleplex.com / referral,12.7,0:06:57,5,14,$71.82,5.29
desktop,Real Estate/Residential Properties/Residential Properties (For Sale),Shoppers/Luxury Shoppers,1,mall.googleplex.com / referral,12.7,0:08:08,6,12,$78.48,1.33
desktop,Travel/Hotels & Accommodations,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,1,(direct) / (none),12.7,0:02:40,8,14,$17.59,1
desktop,Travel/Hotels & Accommodations,News & Politics/Avid News Readers,1,mall.googleplex.com / referral,12.7,0:04:41,18,46,$134.55,8.25
desktop,Apparel & Accessories/Women's Apparel,Sports & Fitness/Health & Fitness Buffs,1,mall.googleplex.com / referral,12.6,0:04:41,12,28,$212.14,8.58
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Coffee Shop Regulars,1,mall.googleplex.com / referral,12.6,0:04:08,10,46,$268.94,8.15
